age,salary,experience_years,weekly_study_hours,courses_completed,login_days_past30,membership,device,region,promo_opt_in,num_promo_emails_last3m,churn
23.0,30127504.0,0,6.5,6,5,basic,tablet,부산광역시,0,4,1
37.0,64478965.0,11,6.9,3,15,premium,mobile,인천광역시,1,0,0
18.0,60814837.0,0,6.3,2,11,basic,desktop,인천광역시,0,15,1
40.0,0.0,19,5.1,2,3,basic,tablet,광주광역시,1,12,1
,69839267.0,1,3.5,3,2,basic,desktop,광주광역시,1,2,1
54.0,51401877.0,17,3.0,1,19,basic,desktop,인천광역시,1,0,0
27.0,55880667.0,6,7.9,3,28,basic,desktop,경기도,1,2,0
18.0,37026558.0,0,3.0,2,25,basic,mobile,경기도,0,4,1
30.0,69128705.0,11,4.8,3,23,basic,tablet,인천광역시,1,0,0
18.0,32212215.0,0,4.8,4,4,basic,mobile,광주광역시,1,0,1
42.0,4664184.0,2,3.4,3,22,basic,tablet,서울특별시,1,5,1
18.0,14103037.0,0,6.7,0,26,basic,mobile,인천광역시,0,4,1
35.0,35387488.0,14,4.3,4,27,basic,desktop,서울특별시,0,5,1
,79750603.0,0,3.8,1,23,basic,mobile,대구광역시,0,4,1
31.0,11157642.0,5,5.7,3,25,basic,desktop,서울특별시,1,8,0
51.0,59808389.0,30,12.8,8,24,basic,tablet,서울특별시,0,1,1
,2364396.0,0,6.9,4,14,basic,tablet,인천광역시,1,3,1
26.0,81765950.0,5,5.7,5,27,premium,desktop,대구광역시,0,4,0
34.0,31631645.0,8,13.8,6,18,basic,desktop,부산광역시,0,4,1
35.0,65373296.0,15,6.0,2,0,basic,mobile,서울특별시,0,1,1
39.0,1010456.0,5,4.0,3,1,vip,mobile,대구광역시,1,3,0
21.0,40715167.0,3,5.6,5,19,basic,mobile,대구광역시,1,2,1
40.0,61831310.0,18,3.3,3,11,basic,tablet,경기도,1,3,0
18.0,65413290.0,0,6.1,3,16,premium,desktop,울산광역시,0,3,1
28.0,3643578.0,10,3.8,4,3,basic,tablet,인천광역시,0,4,1
30.0,5180944.0,3,5.2,3,12,vip,desktop,대구광역시,1,4,0
41.0,,8,4.9,5,1,basic,desktop,대전광역시,1,12,1
35.0,35930698.0,13,6.5,4,20,premium,tablet,부산광역시,1,0,0
20.0,6197295.0,1,13.4,5,16,basic,mobile,인천광역시,1,2,1
,28147135.0,0,4.1,4,15,vip,mobile,대전광역시,0,2,1
36.0,40628411.0,4,4.5,5,19,basic,tablet,서울특별시,1,4,1
34.0,57185039.0,1,5.9,2,14,basic,desktop,인천광역시,0,2,1
29.0,5732168.0,10,6.4,3,21,premium,tablet,울산광역시,1,0,0
30.0,53957286.0,1,3.6,2,25,basic,mobile,서울특별시,1,0,1
41.0,11205380.0,0,3.5,2,29,premium,desktop,경기도,1,4,0
29.0,47193885.0,4,13.7,1,19,premium,tablet,경기도,1,4,0
34.0,62486008.0,2,5.6,2,3,premium,mobile,인천광역시,1,1,1
56.0,8858196.0,26,5.1,5,2,basic,desktop,경기도,0,1,1
20.0,53473116.0,2,6.8,2,19,vip,tablet,울산광역시,1,0,0
18.0,67197078.0,0,6.3,3,30,basic,tablet,대구광역시,1,5,1
42.0,13953431.0,0,5.5,3,12,basic,mobile,부산광역시,1,1,1
28.0,4572034.0,8,4.5,2,15,basic,tablet,인천광역시,1,2,0
,701640.0,13,3.2,4,28,premium,tablet,대전광역시,1,1,0
27.0,4049585.0,1,10.2,0,23,premium,tablet,광주광역시,1,4,0
32.0,1243002.0,7,5.1,1,20,premium,tablet,대구광역시,1,1,0
,30778775.0,25,6.6,3,29,basic,mobile,인천광역시,0,2,1
43.0,48924404.0,19,3.8,4,25,basic,desktop,대구광역시,0,0,1
43.0,5478524.0,5,8.2,4,13,basic,desktop,광주광역시,1,11,0
20.0,61859265.0,0,10.9,3,30,basic,tablet,대전광역시,0,1,1
23.0,14072677.0,1,8.9,2,23,basic,mobile,대구광역시,1,0,1
18.0,486868.0,0,4.6,2,3,premium,tablet,대구광역시,1,5,1
26.0,37575461.0,8,,3,23,basic,tablet,인천광역시,0,4,1
44.0,80426.0,14,5.3,3,23,basic,tablet,대구광역시,1,4,0
40.0,43060560.0,0,7.0,8,27,basic,tablet,경기도,0,5,1
32.0,56827635.0,13,4.4,3,26,basic,desktop,대전광역시,0,0,1
,2515423.0,9,4.6,3,19,premium,tablet,인천광역시,1,0,0
28.0,41153611.0,3,3.8,5,22,premium,tablet,부산광역시,0,1,1
,69502647.0,5,4.2,1,1,premium,tablet,광주광역시,1,0,0
42.0,15427142.0,16,4.1,5,29,basic,desktop,대전광역시,1,3,0
18.0,16184359.0,0,4.9,0,29,premium,mobile,대전광역시,1,5,0
,7278558.0,13,12.4,4,13,basic,mobile,서울특별시,1,3,0
44.0,9609454.0,12,5.1,1,3,vip,mobile,광주광역시,1,5,0
30.0,7363183.0,7,,3,28,vip,mobile,대구광역시,1,0,0
42.0,73143321.0,21,6.1,1,19,basic,mobile,대전광역시,0,2,1
63.0,538043.0,41,4.4,2,19,vip,tablet,인천광역시,0,11,0
33.0,3023472.0,8,3.2,0,17,basic,tablet,서울특별시,1,4,0
,57911579.0,4,5.8,3,15,basic,mobile,서울특별시,1,2,1
27.0,25834958.0,6,3.7,0,3,basic,desktop,울산광역시,0,4,1
36.0,1160203.0,3,14.0,3,22,basic,tablet,대전광역시,0,0,1
39.0,2703642.0,5,3.5,1,15,premium,mobile,대구광역시,1,5,0
36.0,1226669.0,5,6.9,2,25,vip,desktop,경기도,1,17,0
24.0,,4,5.6,2,26,basic,mobile,대전광역시,1,0,1
37.0,44752060.0,3,6.1,0,14,premium,desktop,서울특별시,0,4,1
49.0,13247906.0,21,5.1,6,23,premium,mobile,인천광역시,1,2,0
39.0,44859233.0,7,4.5,3,25,basic,tablet,대구광역시,1,1,0
44.0,66176392.0,26,,1,29,basic,mobile,대전광역시,0,0,1
32.0,5011211.0,4,3.1,6,16,premium,mobile,경기도,1,0,0
,31221166.0,1,9.1,3,2,basic,mobile,광주광역시,1,1,1
,19631727.0,8,5.1,3,25,premium,mobile,대구광역시,1,3,0
25.0,40130628.0,2,14.8,4,1,premium,mobile,대구광역시,1,4,1
38.0,30336319.0,19,5.0,5,5,basic,desktop,서울특별시,0,3,1
25.0,23869190.0,3,7.1,0,14,basic,tablet,대전광역시,1,13,1
28.0,66126551.0,10,4.9,4,13,basic,tablet,부산광역시,0,4,1
36.0,44880432.0,6,9.8,1,22,basic,tablet,울산광역시,1,1,0
37.0,46194353.0,13,5.6,2,30,premium,desktop,서울특별시,1,0,0
23.0,2681596.0,1,3.9,1,5,basic,mobile,대전광역시,0,4,1
45.0,65194143.0,5,5.1,3,15,basic,tablet,경기도,0,4,1
,47307052.0,3,6.6,2,18,basic,desktop,대전광역시,0,7,1
27.0,85160806.0,5,3.4,1,10,basic,mobile,부산광역시,0,2,1
19.0,10668802.0,0,5.3,2,28,basic,tablet,대구광역시,0,4,1
33.0,65926771.0,6,,3,24,basic,desktop,대구광역시,1,3,0
30.0,14026199.0,5,6.5,2,16,basic,desktop,울산광역시,0,0,1
36.0,9817763.0,2,4.3,6,29,basic,tablet,대전광역시,1,0,1
31.0,41195435.0,0,5.0,4,10,vip,mobile,광주광역시,1,1,0
18.0,54979458.0,0,4.6,5,26,vip,desktop,서울특별시,1,3,0
31.0,4020197.0,11,3.0,7,4,basic,desktop,광주광역시,0,3,1
31.0,7137069.0,9,3.9,4,26,basic,mobile,인천광역시,1,0,0
,10831694.0,20,13.1,1,26,premium,desktop,대구광역시,1,5,0
28.0,68543074.0,9,4.2,3,15,basic,mobile,대전광역시,1,1,0
51.0,81049216.0,17,5.5,3,5,basic,tablet,대전광역시,1,11,0
18.0,62815539.0,0,4.3,3,30,basic,mobile,광주광역시,1,4,1
,77941395.0,22,4.7,4,12,basic,desktop,인천광역시,1,1,0
32.0,40559386.0,12,4.4,1,20,basic,mobile,부산광역시,1,8,0
43.0,13509411.0,22,6.2,2,1,premium,mobile,서울특별시,1,0,0
,70077792.0,3,4.3,4,15,basic,mobile,울산광역시,1,2,1
46.0,5518333.0,5,4.2,4,10,basic,mobile,경기도,0,3,1
,7572049.0,0,4.1,0,30,premium,desktop,인천광역시,1,3,0
,76068571.0,1,6.9,5,21,premium,tablet,서울특별시,1,2,0
49.0,5124505.0,30,9.3,2,28,basic,tablet,대구광역시,1,4,0
33.0,29883049.0,5,3.4,1,21,premium,mobile,경기도,1,11,0
37.0,17639907.0,1,3.8,5,23,premium,tablet,대전광역시,1,3,0
47.0,67951448.0,11,6.0,2,28,basic,desktop,경기도,0,5,1
24.0,56481803.0,3,3.6,4,22,vip,desktop,부산광역시,1,4,0
,9771446.0,3,5.3,2,13,basic,tablet,대구광역시,1,5,1
,43422132.0,3,5.1,3,2,basic,tablet,경기도,1,0,1
,3563897.0,9,14.9,2,2,basic,desktop,인천광역시,0,5,1
35.0,73697104.0,9,6.6,3,3,basic,mobile,부산광역시,1,5,1
19.0,53578491.0,0,3.5,1,5,basic,mobile,인천광역시,0,5,1
,82504389.0,6,5.2,2,11,premium,desktop,울산광역시,1,2,0
48.0,36530870.0,11,3.6,3,11,basic,tablet,서울특별시,1,0,0
43.0,49704788.0,10,5.4,5,14,vip,tablet,대구광역시,1,2,0
,8134706.0,16,5.2,5,23,premium,tablet,서울특별시,1,2,0
37.0,4574292.0,10,3.4,1,29,vip,tablet,부산광역시,1,1,0
32.0,2693832.0,4,6.3,2,21,basic,tablet,광주광역시,0,2,1
48.0,3834658.0,2,6.6,6,22,basic,tablet,서울특별시,1,16,1
32.0,57863452.0,2,12.9,2,14,basic,tablet,경기도,0,4,1
37.0,20852260.0,3,4.3,2,17,premium,tablet,부산광역시,1,1,0
46.0,56967012.0,7,4.2,2,0,basic,mobile,경기도,1,0,1
27.0,15750684.0,3,14.7,4,10,vip,mobile,부산광역시,1,4,0
50.0,50991413.0,23,6.6,3,4,basic,tablet,인천광역시,0,4,1
19.0,6356111.0,1,4.2,2,5,premium,tablet,서울특별시,0,2,1
51.0,21992246.0,27,5.7,2,14,basic,mobile,대구광역시,1,3,0
,105506812.0,11,5.0,3,14,basic,desktop,서울특별시,1,3,0
,5036704.0,3,14.8,3,11,vip,mobile,인천광역시,0,16,1
18.0,1902389.0,0,4.0,3,0,premium,tablet,부산광역시,1,0,1
30.0,11409671.0,2,6.4,2,10,vip,mobile,대구광역시,0,5,1
,56847470.0,4,12.5,3,4,basic,tablet,광주광역시,1,3,1
28.0,60476377.0,4,6.4,1,24,vip,mobile,대전광역시,1,9,0
33.0,56902965.0,9,6.2,6,29,premium,mobile,경기도,0,5,0
44.0,50104773.0,25,6.1,2,11,premium,mobile,대구광역시,1,4,0
37.0,40457023.0,16,12.2,4,15,premium,tablet,대전광역시,0,0,0
38.0,56017073.0,14,5.5,2,5,premium,desktop,울산광역시,1,4,0
24.0,77824810.0,5,6.8,4,4,premium,tablet,서울특별시,1,2,0
26.0,5039857.0,3,6.8,2,23,premium,desktop,대구광역시,1,4,0
52.0,4069407.0,15,7.8,2,17,basic,desktop,울산광역시,1,2,0
27.0,65443503.0,8,4.6,2,2,premium,desktop,서울특별시,1,0,0
51.0,44434039.0,15,14.7,6,24,basic,desktop,경기도,1,4,0
,42376022.0,9,,8,11,premium,desktop,대구광역시,1,3,0
35.0,38783223.0,2,3.5,3,12,basic,desktop,서울특별시,0,2,1
45.0,9373566.0,22,3.4,6,11,premium,tablet,대전광역시,1,1,0
,43669911.0,21,5.3,5,24,premium,tablet,부산광역시,1,4,0
,68124121.0,8,4.8,3,13,basic,mobile,부산광역시,1,2,0
31.0,2049353.0,11,5.8,5,5,basic,desktop,경기도,1,1,0
34.0,5986391.0,13,4.5,5,4,premium,tablet,서울특별시,0,5,1
,79138657.0,12,5.6,1,30,basic,tablet,서울특별시,0,3,1
,7743123.0,3,4.7,7,25,premium,tablet,광주광역시,1,3,0
,52302926.0,3,3.9,3,13,premium,tablet,서울특별시,1,5,0
,56769842.0,5,5.8,2,4,basic,mobile,인천광역시,1,4,1
51.0,32949603.0,23,6.2,1,2,vip,tablet,경기도,1,14,0
38.0,68532256.0,18,7.1,2,11,basic,mobile,대전광역시,1,1,0
38.0,59556785.0,10,6.4,2,23,basic,desktop,서울특별시,1,5,0
19.0,73375760.0,1,12.0,1,13,basic,mobile,부산광역시,1,5,1
,6603890.0,0,3.6,2,21,vip,tablet,대구광역시,1,3,0
38.0,10495628.0,13,6.7,1,24,premium,desktop,울산광역시,1,0,0
34.0,50590336.0,7,3.5,4,23,vip,mobile,부산광역시,1,2,0
29.0,53958327.0,6,7.0,4,5,basic,mobile,인천광역시,0,1,1
37.0,2726926.0,6,6.5,4,15,basic,mobile,대구광역시,1,1,0
34.0,51662545.0,11,14.2,1,17,basic,tablet,부산광역시,1,1,0
,147072.0,13,4.4,2,28,basic,desktop,서울특별시,1,3,0
35.0,11791670.0,14,3.4,7,23,premium,mobile,대전광역시,1,5,0
27.0,18070263.0,1,3.2,1,13,basic,tablet,서울특별시,1,1,1
44.0,22226197.0,11,6.6,4,0,basic,desktop,대구광역시,0,0,1
32.0,62278230.0,9,3.4,3,28,basic,mobile,대전광역시,1,2,0
,41797423.0,11,3.6,5,14,basic,desktop,광주광역시,1,10,0
30.0,35182128.0,7,6.9,3,4,basic,tablet,인천광역시,1,0,1
28.0,16354228.0,10,3.6,4,27,vip,desktop,부산광역시,1,4,0
,54914393.0,5,9.5,4,28,vip,desktop,경기도,1,0,0
35.0,63081352.0,0,5.5,2,27,premium,desktop,부산광역시,0,0,1
39.0,47506368.0,12,5.8,4,14,basic,mobile,인천광역시,0,0,1
32.0,90194430.0,5,4.9,2,21,basic,mobile,부산광역시,0,13,1
18.0,40932292.0,0,8.1,2,13,basic,mobile,경기도,1,5,1
30.0,76167433.0,1,14.2,2,20,premium,mobile,대구광역시,1,0,0
42.0,49079509.0,11,6.3,1,4,vip,mobile,광주광역시,0,3,1
32.0,1727448.0,14,10.2,5,2,premium,mobile,대구광역시,0,1,1
32.0,57242731.0,8,3.4,3,4,basic,mobile,경기도,1,5,1
,11573812.0,4,3.8,2,22,vip,tablet,광주광역시,0,8,1
27.0,34230172.0,4,14.6,2,19,basic,tablet,경기도,1,0,1
19.0,36166710.0,0,4.4,6,29,premium,desktop,대전광역시,1,0,0
33.0,49629535.0,9,7.7,6,2,basic,desktop,경기도,1,0,1
30.0,11748739.0,7,4.4,8,0,premium,tablet,울산광역시,1,0,0
25.0,12940050.0,5,4.3,3,15,premium,tablet,서울특별시,1,3,0
,65796821.0,2,13.5,3,25,premium,desktop,경기도,1,4,0
39.0,42582530.0,19,13.4,1,10,premium,tablet,광주광역시,1,5,0
34.0,30023787.0,3,6.2,1,15,premium,tablet,울산광역시,1,3,0
38.0,64115998.0,11,4.1,2,15,basic,tablet,광주광역시,1,2,0
53.0,9881910.0,1,4.3,1,12,premium,desktop,광주광역시,1,5,0
,68242486.0,2,4.3,3,29,vip,desktop,부산광역시,1,7,0
37.0,12189761.0,3,6.0,5,13,premium,mobile,광주광역시,1,0,0
29.0,49977282.0,6,6.6,3,12,vip,desktop,인천광역시,1,0,0
26.0,9236350.0,2,14.0,4,23,basic,mobile,서울특별시,1,5,1
29.0,,7,4.6,1,3,premium,tablet,울산광역시,0,4,1
30.0,43797031.0,7,6.6,2,26,basic,mobile,서울특별시,0,0,1
,5737137.0,15,14.7,2,20,basic,tablet,부산광역시,1,5,0
,4219818.0,17,5.4,1,4,premium,mobile,대구광역시,0,3,0
27.0,47832682.0,3,3.2,2,28,premium,tablet,인천광역시,0,1,1
30.0,50503514.0,7,5.5,5,14,premium,desktop,대구광역시,0,2,0
34.0,15446899.0,0,5.6,2,4,basic,mobile,광주광역시,0,0,1
38.0,48291850.0,0,6.2,1,4,vip,mobile,대구광역시,1,1,1
37.0,50225508.0,13,5.1,4,28,basic,tablet,경기도,0,1,1
47.0,1800700.0,3,7.0,0,24,premium,tablet,인천광역시,1,4,0
18.0,56461099.0,0,,1,25,premium,desktop,울산광역시,0,4,1
18.0,11749139.0,0,4.1,2,25,premium,mobile,울산광역시,1,2,0
30.0,14503875.0,10,6.0,4,25,premium,desktop,부산광역시,1,0,0
45.0,1841742.0,17,11.4,4,27,basic,desktop,경기도,1,0,0
19.0,43132745.0,1,7.4,5,16,basic,desktop,부산광역시,1,3,1
18.0,61882060.0,0,4.5,4,16,basic,tablet,광주광역시,1,1,1
40.0,53783195.0,16,5.1,2,16,basic,desktop,경기도,1,0,0
37.0,36406728.0,1,,3,1,premium,desktop,인천광역시,0,4,1
24.0,69598311.0,3,4.0,6,22,premium,tablet,부산광역시,1,4,0
,24523241.0,2,3.0,4,24,basic,tablet,광주광역시,1,5,1
25.0,61764271.0,6,10.1,1,11,premium,desktop,대구광역시,0,0,0
36.0,31021819.0,1,4.1,2,1,basic,mobile,인천광역시,1,18,1
,19428942.0,7,4.3,6,19,basic,mobile,부산광역시,1,3,0
39.0,2277001.0,18,6.7,2,13,premium,tablet,인천광역시,0,2,0
18.0,15761253.0,0,11.2,2,21,premium,desktop,부산광역시,1,0,0
,2836731.0,8,8.0,1,26,basic,mobile,대전광역시,0,0,1
23.0,44500961.0,1,3.5,3,14,premium,mobile,부산광역시,0,1,1
32.0,3370793.0,4,3.4,3,27,basic,desktop,인천광역시,1,4,1
29.0,4263800.0,8,4.3,3,11,basic,mobile,울산광역시,0,0,1
42.0,36433992.0,18,5.7,4,29,basic,mobile,울산광역시,0,12,1
,37763184.0,0,6.6,3,14,basic,tablet,부산광역시,1,3,1
,59744072.0,4,10.1,2,4,premium,mobile,울산광역시,1,11,1
40.0,24389855.0,13,3.4,3,2,basic,mobile,대구광역시,1,4,1
,41236563.0,1,14.8,4,28,basic,tablet,경기도,1,0,1
30.0,95610304.0,1,3.2,3,0,basic,mobile,울산광역시,1,5,1
38.0,5159935.0,20,4.1,5,1,basic,tablet,광주광역시,1,4,1
18.0,67217041.0,0,9.4,0,12,premium,desktop,대전광역시,1,4,0
,41210738.0,0,12.5,4,27,premium,mobile,서울특별시,1,15,0
43.0,4018090.0,20,5.0,5,19,basic,mobile,인천광역시,0,3,1
34.0,59815335.0,7,8.3,1,3,premium,tablet,인천광역시,1,1,0
46.0,5257913.0,26,5.9,3,19,basic,mobile,광주광역시,1,5,0
21.0,46996192.0,0,5.7,2,12,basic,mobile,경기도,1,1,1
40.0,6977769.0,16,5.4,4,19,basic,tablet,대구광역시,0,1,1
53.0,,25,7.0,3,14,premium,mobile,서울특별시,1,2,0
39.0,53513306.0,4,13.9,4,25,basic,tablet,대구광역시,0,5,1
37.0,53679153.0,16,10.7,1,23,premium,mobile,울산광역시,0,4,0
35.0,4390159.0,3,4.9,0,24,basic,desktop,인천광역시,0,0,1
19.0,2428255.0,0,4.5,3,18,basic,tablet,경기도,1,1,1
48.0,52422702.0,21,5.6,5,22,premium,desktop,서울특별시,0,3,0
,2135757.0,5,5.8,5,10,basic,desktop,경기도,1,3,0
40.0,86613859.0,0,10.2,0,1,basic,tablet,부산광역시,1,4,1
19.0,5806881.0,1,4.5,4,4,basic,desktop,경기도,0,1,1
23.0,15897122.0,5,5.2,5,0,premium,mobile,대전광역시,1,4,0
49.0,62846897.0,3,4.1,1,2,basic,tablet,인천광역시,0,1,1
31.0,49792067.0,1,7.1,2,14,basic,mobile,경기도,1,4,1
49.0,1269581.0,12,3.3,4,10,basic,desktop,대구광역시,1,8,0
,1463489.0,13,5.8,4,12,premium,tablet,광주광역시,1,2,0
18.0,1964065.0,0,9.3,3,11,basic,desktop,부산광역시,0,2,1
43.0,0.0,16,5.2,2,29,premium,mobile,서울특별시,1,18,0
29.0,34948018.0,10,7.8,0,25,premium,tablet,경기도,1,4,0
41.0,2587617.0,2,4.9,3,22,vip,desktop,인천광역시,1,4,0
,70188125.0,6,4.2,4,24,vip,tablet,경기도,1,4,0
19.0,4236924.0,1,3.2,2,25,vip,desktop,광주광역시,1,5,0
36.0,61789611.0,10,3.1,1,29,premium,mobile,광주광역시,0,12,0
56.0,58832479.0,9,,1,23,basic,tablet,울산광역시,1,0,0
,52504514.0,7,,3,22,basic,desktop,대구광역시,1,1,0
34.0,71910204.0,4,3.0,2,10,basic,desktop,울산광역시,0,5,1
,40838560.0,22,5.9,4,4,basic,mobile,대전광역시,1,2,1
37.0,3213339.0,1,3.8,3,4,basic,tablet,광주광역시,0,3,1
37.0,,14,4.5,1,23,vip,desktop,대구광역시,1,2,0
,30181861.0,3,5.8,5,27,vip,mobile,서울특별시,1,9,0
37.0,25482944.0,15,4.4,2,27,basic,tablet,인천광역시,1,15,0
45.0,10142828.0,11,4.4,5,0,basic,desktop,서울특별시,1,4,1
,52129841.0,4,13.1,2,20,basic,desktop,울산광역시,1,3,1
49.0,68853170.0,15,5.0,2,30,basic,tablet,대전광역시,1,5,0
34.0,,15,9.6,3,14,basic,tablet,대구광역시,1,1,0
26.0,10190390.0,5,4.1,5,19,vip,desktop,서울특별시,1,2,0
44.0,51951941.0,11,5.0,4,30,premium,mobile,인천광역시,0,19,0
32.0,2479257.0,1,9.1,2,16,basic,mobile,인천광역시,0,4,1
42.0,41653013.0,22,6.6,2,12,basic,mobile,광주광역시,1,4,0
32.0,57758153.0,7,4.3,2,17,premium,tablet,대전광역시,1,4,0
34.0,56658392.0,13,6.5,3,5,premium,desktop,대구광역시,1,3,0
39.0,68317486.0,10,6.8,3,1,premium,mobile,서울특별시,1,9,0
,,8,6.4,4,4,vip,tablet,광주광역시,0,10,1
18.0,225426.0,0,6.9,1,18,basic,desktop,광주광역시,1,0,1
23.0,65850956.0,5,3.1,7,16,basic,desktop,서울특별시,0,1,1
44.0,71541340.0,6,3.2,1,30,vip,tablet,대구광역시,1,6,0
,14491222.0,12,3.4,5,2,premium,tablet,대구광역시,0,5,1
29.0,2672732.0,11,6.6,1,22,premium,mobile,울산광역시,1,2,0
21.0,15221930.0,0,5.8,1,29,basic,desktop,울산광역시,1,1,1
,9857820.0,0,13.4,1,11,basic,desktop,울산광역시,1,4,1
18.0,51727284.0,0,6.9,1,18,basic,desktop,대전광역시,0,2,1
,3441316.0,8,,9,11,basic,desktop,인천광역시,0,2,1
29.0,41205724.0,5,6.2,5,14,basic,mobile,경기도,0,4,1
25.0,59382140.0,3,4.5,4,23,vip,desktop,대구광역시,1,0,0
34.0,25927935.0,9,4.0,3,14,basic,tablet,경기도,0,3,1
38.0,52541046.0,8,6.8,3,12,basic,mobile,광주광역시,0,0,1
55.0,3760673.0,11,13.0,4,10,basic,desktop,인천광역시,1,2,0
19.0,6070243.0,0,4.0,5,23,premium,mobile,울산광역시,0,19,1
46.0,,1,3.6,2,14,vip,mobile,부산광역시,1,3,0
44.0,125895176.0,18,6.9,2,3,premium,mobile,인천광역시,0,6,1
27.0,17559814.0,0,5.4,2,24,premium,tablet,광주광역시,1,4,0
37.0,63815796.0,15,5.7,4,17,basic,mobile,대전광역시,1,0,0
30.0,13527566.0,1,5.3,3,25,basic,desktop,경기도,1,0,1
36.0,3511888.0,17,4.8,3,13,premium,desktop,서울특별시,1,1,0
50.0,0.0,22,7.8,2,15,premium,desktop,서울특별시,1,14,0
41.0,6116130.0,12,5.1,3,13,basic,mobile,울산광역시,1,2,0
40.0,4165886.0,21,10.6,2,22,basic,desktop,대전광역시,0,3,1
,19774873.0,11,6.0,2,4,basic,mobile,경기도,0,4,1
,49956272.0,0,8.8,2,27,basic,mobile,대전광역시,0,4,1
32.0,109958733.0,13,,3,10,vip,mobile,서울특별시,1,0,0
47.0,89379583.0,4,13.7,3,15,basic,desktop,울산광역시,1,5,1
19.0,9156140.0,0,8.7,7,26,premium,mobile,광주광역시,1,2,0
24.0,69406297.0,5,14.9,4,5,basic,tablet,경기도,1,4,0
,,12,14.6,0,5,vip,tablet,대전광역시,1,2,0
,42048656.0,7,3.2,6,3,basic,mobile,경기도,1,0,1
27.0,3193795.0,9,5.4,6,28,premium,desktop,인천광역시,1,0,0
30.0,141415882.0,8,4.9,1,30,basic,mobile,서울특별시,1,5,0
,7888996.0,1,4.4,4,5,premium,mobile,경기도,1,5,0
,8910245.0,6,6.0,5,30,basic,tablet,경기도,1,2,0
42.0,46491380.0,24,5.9,6,13,basic,desktop,경기도,0,1,1
,77826778.0,2,3.2,1,0,basic,desktop,대구광역시,1,16,1
,3756452.0,0,5.4,1,18,premium,mobile,경기도,0,0,1
28.0,57192658.0,2,3.7,3,16,basic,desktop,부산광역시,1,2,1
42.0,4079309.0,10,5.7,5,1,basic,mobile,서울특별시,0,16,1
33.0,59189395.0,13,4.2,3,19,premium,mobile,울산광역시,1,2,0
30.0,48756695.0,8,6.0,7,13,premium,tablet,대전광역시,1,5,0
35.0,2358507.0,6,12.8,4,10,basic,desktop,울산광역시,1,1,0
18.0,10834080.0,0,10.1,3,4,basic,desktop,경기도,0,4,1
39.0,5313607.0,14,5.8,5,30,premium,tablet,서울특별시,1,1,0
38.0,15631190.0,7,3.2,3,12,premium,desktop,부산광역시,1,6,0
30.0,2519203.0,3,3.8,6,12,premium,mobile,대구광역시,0,1,1
45.0,13839218.0,17,3.3,3,10,basic,desktop,부산광역시,1,1,0
23.0,9027076.0,5,6.3,1,13,vip,desktop,서울특별시,0,0,0
,50508058.0,28,7.4,2,5,basic,desktop,서울특별시,1,4,0
36.0,42897149.0,17,3.6,1,23,basic,mobile,인천광역시,1,5,0
31.0,2636709.0,3,6.1,1,14,basic,desktop,울산광역시,1,2,1
34.0,70119951.0,1,6.4,2,11,vip,mobile,대전광역시,1,3,0
33.0,51386317.0,4,3.9,2,16,premium,tablet,광주광역시,0,2,1
47.0,52029237.0,5,3.4,1,15,premium,mobile,인천광역시,1,11,0
24.0,28291733.0,2,13.7,2,24,basic,tablet,울산광역시,1,0,1
27.0,45361341.0,0,4.0,3,10,premium,tablet,인천광역시,1,2,0
45.0,46380276.0,14,4.0,2,1,basic,mobile,경기도,0,1,1
29.0,1341713.0,11,3.8,0,4,vip,mobile,경기도,1,12,0
44.0,50324981.0,23,3.8,5,2,basic,tablet,경기도,0,0,1
51.0,43562265.0,10,4.3,2,21,basic,tablet,인천광역시,1,1,0
30.0,51199937.0,7,6.5,6,18,basic,desktop,경기도,0,1,1
,51822545.0,20,11.4,5,5,basic,mobile,인천광역시,0,16,1
23.0,35663684.0,2,9.2,4,13,premium,tablet,인천광역시,1,1,0
42.0,8006491.0,21,7.0,0,19,basic,mobile,경기도,1,17,0
36.0,51160614.0,0,3.5,6,23,premium,mobile,대구광역시,1,12,0
39.0,5368598.0,16,5.8,4,10,basic,tablet,울산광역시,0,4,1
28.0,53850787.0,7,6.0,6,2,premium,tablet,경기도,1,5,0
18.0,40070972.0,0,4.2,4,18,premium,mobile,대전광역시,1,2,0
40.0,55985071.0,22,5.2,2,30,basic,desktop,광주광역시,0,0,1
18.0,75613233.0,0,6.0,2,0,basic,tablet,광주광역시,1,0,1
31.0,14583532.0,9,6.2,8,3,premium,mobile,대전광역시,1,3,0
,4095053.0,25,14.1,3,2,basic,desktop,광주광역시,1,5,1
36.0,13627950.0,10,6.9,5,20,basic,mobile,대구광역시,1,0,0
54.0,71599310.0,14,5.2,1,20,basic,mobile,경기도,1,5,0
45.0,66134401.0,7,5.0,4,25,basic,tablet,대구광역시,1,3,0
,58501405.0,0,6.5,6,0,basic,desktop,대전광역시,1,0,1
