year,cpi,flour_index,pork_index,onion_index,minimum_wage,location,special_menu,restaurant_type,delivery_only,coupon_discount,price
2012,60.677186822443055,58.98565405824788,77.9942289525259,86.41606995589008,4580,Busan,Ganjjajang,Franchise,0,3.8,5300
2017,79.03694253200725,70.7443343482476,77.30948591230604,82.41153968476358,6470,Seoul,Basic,Premium,0,3.8,8900
1975,12.019953939443079,10.253957548724111,13.249923200107999,8.832234911409513,251,Busan,Ganjjajang,Normal,0,7.5,1200
1976,12.88459148267027,13.911830121967537,16.079255141579335,9.058086477396557,269,Daegu,Ganjjajang,Normal,0,10.3,1050
1971,10.808011177668062,11.71572700518276,11.002316551665329,14.376063427144585,226,Daegu,Samseon,Normal,0,8.0,1950
1977,13.003715233846084,11.660816264617416,13.383473553012015,16.17325796316628,272,Gyeonggi,Basic,Premium,0,3.3,3750
2007,49.44965491827245,53.133273386775784,48.30434153642658,54.13255150464611,3770,Busan,Basic,Franchise,0,13.9,3400
1976,13.037761548139109,13.429163776731235,13.527053255547083,,272,Gyeonggi,Basic,Normal,1,13.5,750
2019,82.13078186401124,90.99371281667072,79.45582891433557,82.20781291318352,8350,Busan,Basic,Franchise,1,8.6,6200
1972,11.00005214416829,9.184184099570219,12.955837311076973,13.158362369341223,230,Seoul,Ganjjajang,Normal,0,8.5,2200
2020,89.74201190337243,88.01513062017908,113.9940571862197,96.08047422408416,8590,Gyeonggi,Ganjjajang,Normal,0,1.3,7150
2016,75.35676690768886,68.00335756977935,96.77736120000571,85.29926525123362,6030,Gyeonggi,Basic,Normal,1,0.6,5100
1971,10.251241261384662,11.026646345859785,10.6885878198613,11.5298151441522,214,Seoul,Basic,Normal,0,3.7,1150
2016,73.05541723528279,80.05435458140997,76.26692977547357,105.95045548636426,6030,Gyeonggi,Ganjjajang,Franchise,1,7.7,7000
2016,72.22273497623272,73.682220165569,69.34913387633986,79.77943102623459,6030,Gwangju,Samseon,Franchise,1,11.7,7100
1983,16.91472253422641,19.543552987239597,18.146688582350126,17.592803735886445,353,Gwangju,Ganjjajang,Normal,0,14.3,1150
2017,78.15105037432528,70.62699003675762,71.60777097171523,61.8613531687153,6470,Gwangju,Basic,Normal,1,3.4,4200
1976,13.600145735180659,15.544138280752275,14.150621168935062,13.941289998549445,284,Gyeonggi,Ganjjajang,Franchise,0,7.8,2750
1976,13.007312113068208,12.521354946351215,14.522043751889033,18.75232422875567,272,Gyeonggi,Ganjjajang,Premium,0,5.6,4750
1974,12.336640827955383,11.927227205987421,12.212192480436224,17.248888283386165,258,Incheon,Basic,Normal,0,8.3,200
2000,38.127107357481876,38.116965057604745,46.1306649732603,32.80727136959647,1865,Gyeonggi,Basic,Normal,1,3.2,1900
2022,103.23761514584797,85.80677253687966,115.30309779494397,91.57061149711514,9160,Seoul,Basic,Normal,1,13.7,7250
1999,34.359773399799344,39.201051455139506,42.65436116601593,,1600,Seoul,Basic,Normal,0,2.0,2300
2000,38.47635056406898,43.19636439769522,49.93200842033033,28.005473407058698,1865,Seoul,Basic,Normal,0,9.0,2400
2015,74.73179964328303,80.21787417374149,93.83762884753774,80.02184942086453,5580,Gyeonggi,Basic,Franchise,1,5.8,5600
1981,16.915477570149633,18.96421014083896,15.893993000466358,14.12578154517712,353,Incheon,Samseon,Normal,0,10.4,2350
1976,12.59237791362519,11.422019767591511,11.88018768501846,11.508365793047874,263,Daegu,Ganjjajang,Normal,0,4.6,1050
2021,95.02764216675624,90.45037604167082,100.28849222669466,101.67803452969174,8720,Seoul,Ganjjajang,Normal,1,1.7,7900
2014,68.91061359004848,82.39736324974558,69.00495282500653,52.633577972820895,5210,Busan,Basic,Franchise,0,14.7,4650
2013,64.9419352777213,67.22029462738672,58.89681376213995,57.190654598147404,4860,Busan,Basic,Normal,0,5.3,3650
2021,92.99444035765167,90.06874907251256,113.11157324377787,123.0092759081537,8720,Busan,Basic,Normal,1,8.2,6600
2001,40.45110206203122,43.35752838886389,47.12609504453014,,2100,Busan,Basic,Franchise,0,7.3,2550
1983,16.890222690137364,14.078108189081297,16.77819520298678,23.455387807437816,353,Seoul,Basic,Normal,1,9.3,1400
1996,31.254210975119882,35.098788419186704,31.11175408051428,31.948985708007783,1400,Busan,Basic,Normal,0,2.5,1000
1973,11.844218208497646,9.600553357323106,14.20841840813423,13.4053539672832,247,Seoul,Ganjjajang,Normal,0,11.7,2200
1998,33.851254534476844,31.3595457681548,40.39582283695672,23.82318180668912,1525,Incheon,Basic,Normal,1,4.9,1200
1971,10.196302851548703,8.722267723704899,11.049822131428952,7.53381927939179,213,Daegu,Samseon,Normal,0,7.1,1950
1989,23.24603058479666,23.921760180369517,27.873494988905236,21.036357814239288,600,Gyeonggi,Basic,Franchise,0,9.6,2150
1970,9.58160323742336,8.430834968404191,9.964123862004877,11.878326756899872,200,Seoul,Ganjjajang,Normal,0,0.3,2150
1988,22.39919897847477,21.25472696180141,23.196368556774722,20.183625006803403,462,Seoul,Samseon,Franchise,1,13.1,4600
2018,85.91593036864104,72.92686547843137,78.37612797699357,82.22257946063357,7530,Busan,Basic,Franchise,1,5.7,6250
2000,38.56367189963932,40.889675057378284,37.38995400857559,,1865,Gyeonggi,Basic,Normal,1,12.4,1900
2004,46.57836610044132,39.08278286736085,59.103321444088444,43.41340780561447,2840,Gyeonggi,Basic,Franchise,1,9.1,3400
1984,18.812848499937658,18.654981550891005,21.45825362978031,25.10705675054866,393,Busan,Basic,Normal,0,6.2,450
1973,11.85358059887811,9.742521626369461,11.92886814165561,,247,Incheon,Basic,Normal,0,5.4,200
1988,21.456627311066157,25.206237876335678,27.810423367386523,27.876029611202792,462,Gwangju,Ganjjajang,Normal,1,10.4,1350
1999,35.31045781429159,42.07501500584533,40.730018490299834,46.366307137080625,1600,Busan,Basic,Normal,1,7.7,1350
1972,10.866364918536961,11.956016390923375,10.157246329571336,,227,Gwangju,Basic,Normal,0,5.2,50
1974,11.661747756683948,11.63153111385039,14.042307392494926,9.657277496470568,243,Daegu,Ganjjajang,Premium,0,12.6,4000
1993,26.724433649841583,31.321186737079262,27.99532183570009,35.201278605642216,1005,Busan,Basic,Normal,0,12.7,800
1987,21.886022848073363,23.259089188754185,27.095739970415313,25.4188244473898,457,Seoul,Basic,Normal,1,6.9,1550
2002,42.205516286380586,35.74559883242244,49.027589052795754,31.86900968810079,2275,Busan,Samseon,Premium,1,5.6,6650
2004,46.130153964484826,47.420445304949574,54.84333090154146,51.0182832510246,2840,Gwangju,Basic,Franchise,1,7.3,2700
1992,25.14036488747329,24.083466190112066,23.30958904999459,19.324668188718494,925,Incheon,Ganjjajang,Normal,0,5.2,1750
1974,11.715821406003435,11.897173787732955,15.08718155961905,11.286933639473801,245,Incheon,Basic,Normal,0,3.6,200
2006,50.94492417888838,47.79168391072216,54.467318460267904,73.71565989445263,3480,Gwangju,Ganjjajang,Normal,1,4.2,2800
1972,11.458628306633363,12.586741516596744,11.168452831871745,,239,Gyeonggi,Samseon,Normal,0,9.4,2700
1989,23.075154856897722,27.583504937516796,26.04368965833668,32.348381162556684,600,Gwangju,Basic,Normal,0,4.3,400
1972,11.386634966849947,9.884546218599256,11.707276213217218,12.306569948301782,238,Gwangju,Samseon,Normal,0,6.5,2000
2007,52.87584465136227,45.47657655504094,68.38988745451782,54.13972528390271,3770,Gyeonggi,Basic,Normal,1,7.8,2700
2004,42.75853731785854,44.76318314739193,46.63971333420948,45.614452974080535,2840,Seoul,Ganjjajang,Franchise,1,7.5,4850
2011,58.48012801901117,58.976141630980614,66.52461440936581,,4320,Busan,Ganjjajang,Normal,1,14.3,4100
1998,34.8472596971624,36.02260584357642,42.53051487661126,43.67508522376748,1525,Gyeonggi,Basic,Franchise,0,11.0,2700
2011,58.717962280875845,60.301498019897416,69.22538133206776,75.46127782184331,4320,Seoul,Basic,Franchise,1,0.4,5150
2014,67.01976141737565,59.16016449918439,77.90644049660594,84.98082816210967,5210,Gyeonggi,Ganjjajang,Normal,0,5.8,5400
1996,32.962025396472015,37.00597009763569,37.8947324629175,36.22917682450896,1400,Busan,Samseon,Normal,0,9.3,3000
1979,14.130904652160869,14.90929346475726,15.27698490826926,17.947834116810878,295,Incheon,Basic,Premium,0,12.3,3300
1973,10.928989827637743,9.488811399052908,11.90110544587087,7.967620629551011,228,Daegu,Ganjjajang,Premium,0,12.5,4000
2006,50.360289240612225,45.09894231550704,50.95711351593734,48.95349379976873,3480,Incheon,Ganjjajang,Normal,0,2.0,2950
1982,16.176645241155942,18.114252446522435,20.95998915407683,19.965110470229302,338,Gyeonggi,Ganjjajang,Normal,1,8.0,1900
1987,20.082546058043047,19.11372998085943,21.067374975388674,28.22828198460315,420,Seoul,Samseon,Normal,1,5.3,3550
1975,12.543886924618764,12.27074834761238,13.746939810566458,18.06714234195538,262,Incheon,Ganjjajang,Normal,0,12.0,1250
2001,38.784856205480715,36.91491011490299,45.51514338045148,47.79495346996712,2100,Busan,Basic,Normal,0,9.2,1450
1986,20.11684740621154,24.07400709723406,22.358979349830943,21.33903388993787,420,Gyeonggi,Basic,Normal,0,13.5,950
1994,30.056161093692893,35.31201015272448,31.898947418521246,24.39885444922858,1170,Gyeonggi,Basic,Normal,0,3.0,1350
1978,14.290172804752515,15.084859124629194,13.098301459735954,16.569707567398353,298,Seoul,Basic,Premium,0,6.8,4300
1991,26.29913312893038,24.293999925195415,26.137694342847535,25.290296900605206,820,Seoul,Basic,Franchise,0,6.0,2700
2000,37.3872231266618,30.102934494146226,34.92985305331119,55.04313863626315,1865,Busan,Ganjjajang,Franchise,1,1.6,3300
1986,19.300995150029838,20.001273850834064,23.507723645995917,14.133503903078179,403,Seoul,Basic,Franchise,0,5.5,2450
1994,30.123252652394847,26.398321211017933,38.567654249115904,31.70334492049905,1170,Daegu,Basic,Franchise,0,14.4,1750
1987,21.399362825047945,17.855374194124828,23.64886601921004,19.73715677324387,447,Daegu,Samseon,Franchise,0,6.0,3350
1978,13.583221110761539,14.898187247505494,16.330322272589736,12.866358148322536,284,Seoul,Basic,Normal,0,0.9,1250
1974,11.709275721279951,12.077862263672491,13.418331476117404,15.797306220979735,244,Daegu,Basic,Normal,0,12.9,50
1979,14.386098418233663,16.909221374077447,14.271087334681274,17.79474712654069,300,Incheon,Basic,Normal,0,8.8,300
1995,29.78255448087518,33.670202468628396,37.85071478655691,42.30971676155977,1275,Seoul,Ganjjajang,Normal,1,14.0,2900
1986,20.7206794190571,24.517108165052868,22.640403585582117,23.709565745077015,433,Gyeonggi,Basic,Franchise,1,5.1,2000
2012,61.35712450572925,59.7808745496854,68.40059448688297,47.962594888665805,4580,Gyeonggi,Basic,Normal,0,7.1,3800
1971,10.08944651988183,8.847737396987313,13.090215147597602,12.053872357442216,211,Seoul,Basic,Normal,0,8.2,1150
2013,67.08418640705445,61.01099831627716,68.63272154428947,72.85900256039912,4860,Daegu,Basic,Premium,1,4.4,6400
2006,50.50829680445318,52.57673065051077,62.63213288951225,,3480,Gwangju,Basic,Normal,1,9.1,1900
1971,10.08433018442981,9.800664420129216,10.658890343904902,14.906350137081047,210,Seoul,Ganjjajang,Normal,0,14.0,2150
2002,41.031250624139055,40.22548901192437,47.267733137740876,47.488302352741144,2275,Seoul,Samseon,Normal,0,2.4,4650
1999,37.582601412453116,35.34772401393463,45.301072184303386,49.58242922933383,1600,Gwangju,Samseon,Normal,0,3.2,3000
2019,89.93047490343325,87.69173031903175,103.90885440764455,74.51902400812261,8350,Incheon,Basic,Premium,1,5.6,8350
1999,36.555521912916184,35.07003081854331,46.055589512181726,26.03925299536228,1600,Seoul,Basic,Normal,0,6.2,2300
1989,22.786720579333004,23.52067521731959,21.696336349804273,19.963096459972437,600,Gyeonggi,Ganjjajang,Premium,0,9.8,5150
1990,23.186603552882442,23.299088319081584,28.27656323566095,25.94394469943212,690,Incheon,Basic,Normal,0,8.5,700
2011,58.24078368610438,54.548855027526976,56.622862768478655,72.7377965060602,4320,Seoul,Basic,Normal,0,0.6,4100
1976,13.107681389536552,12.287269650249806,14.705860082987245,14.478382791320886,274,Gyeonggi,Basic,Normal,0,9.0,750
1972,10.381254004546538,12.186242491319764,11.353622855779593,10.131891583547516,217,Seoul,Basic,Normal,0,8.5,1200
1992,25.54215787940791,22.508868596114873,26.38650294105981,36.37199397660916,925,Incheon,Ganjjajang,Normal,1,0.4,1700
2003,41.12561441439533,34.20017495339128,43.6175628178113,41.0974524809324,2510,Gyeonggi,Basic,Normal,1,14.4,2300
2012,64.265949258434,63.5929593920035,73.92337775108146,,4580,Seoul,Ganjjajang,Franchise,0,9.6,6250
2010,55.826691108419205,66.13880429623288,56.71514616404363,49.50907220971218,4110,Seoul,Basic,Normal,0,7.4,3900
2012,61.97290255997357,66.3561313938954,74.88892535927256,,4580,Busan,Basic,Franchise,1,5.7,4200
2022,99.28506135519797,116.36097974776868,103.27960301463689,118.69136695043207,9160,Gyeonggi,Ganjjajang,Franchise,1,7.1,9200
1983,17.09331749434006,18.288766334685707,16.523228387157904,16.14127440022335,357,Gyeonggi,Ganjjajang,Normal,1,9.7,1900
1971,10.490004658572005,12.267568618461446,11.272965971743455,12.245612852224747,219,Daegu,Samseon,Franchise,0,10.8,2950
2022,96.4548200692317,80.0711930794209,94.70442101067074,102.14041391473043,9160,Gyeonggi,Basic,Franchise,1,1.4,8400
2009,57.89172570689979,67.20742525069485,59.33771237134257,72.93173166118095,4000,Seoul,Basic,Franchise,1,7.7,4500
2017,75.72735337961747,61.47611540843595,78.51350013274819,98.89597673299383,6470,Busan,Ganjjajang,Premium,0,0.0,43871
2018,86.40580614812878,95.50833754222823,86.81871061264405,116.51604675732155,7530,Seoul,Basic,Franchise,0,14.9,6950
2004,44.100281143689465,37.54137297108675,49.42556462976128,60.60131393657919,2840,Daegu,Basic,Normal,0,0.9,1700
2017,80.92035467928105,75.85972849094404,77.82095785671241,,6470,Incheon,Samseon,Normal,1,1.7,6650
2009,52.94786659057279,49.02937002411779,59.24597852369115,46.25723679661793,4000,Seoul,Basic,Premium,1,3.2,6700
1974,11.843953751202044,12.86499041698029,14.579342816643576,17.36341479555576,247,Daegu,Ganjjajang,Normal,0,2.3,1000
1982,17.37759005450484,18.33429384996066,19.041253805342606,,363,Daegu,Ganjjajang,Premium,0,8.0,4150
1976,13.66822771866745,13.137801486636661,12.463649184078673,11.13356687203962,285,Gyeonggi,Ganjjajang,Normal,0,9.7,1750
1982,17.292146896980277,18.15726562215721,20.370127888768586,25.034874566137535,361,Daegu,Basic,Franchise,0,10.4,1150
2006,46.83040840658561,54.588390895552564,51.1772238970362,44.49266733142539,3480,Incheon,Basic,Normal,0,1.1,2150
2020,93.83465015083493,96.49372954529308,105.76842426165459,86.94286766312538,8590,Seoul,Basic,Franchise,1,3.4,8050
1989,24.106047381659792,27.402455422673558,29.549268765404374,21.632520671610184,600,Seoul,Ganjjajang,Normal,0,5.1,2600
2000,36.62846150708168,29.455695713515706,36.54473801595923,,1865,Seoul,Basic,Normal,1,2.9,2400
1971,9.986650627092702,8.210473750222999,10.233083259478365,11.201715584945797,208,Seoul,Ganjjajang,Normal,0,9.8,2200
1999,35.60936952786575,29.190745913185403,,43.55342440414041,1600,Seoul,Basic,Franchise,0,6.6,3300
2003,43.51934789196287,36.427894645554545,47.99150379801859,,2510,Gyeonggi,Ganjjajang,Normal,1,7.9,3300
2004,44.96739402665009,37.8660284616739,56.161235041339815,42.665761404494546,2840,Gwangju,Ganjjajang,Franchise,0,7.2,3550
2011,61.99304498412761,69.72837428780504,78.34502947401899,67.5342191986656,4320,Gyeonggi,Basic,Normal,1,3.9,3550
2016,77.5933954341488,83.23229844679628,96.92431331564148,77.2452479366498,6030,Gyeonggi,Basic,Normal,1,3.0,4600
1983,18.23356595427396,18.652251940942502,17.777440062875637,13.570217009433092,381,Seoul,Ganjjajang,Normal,0,0.2,2350
2019,83.6111359909442,94.12313984652116,97.20947219623763,75.59021234379418,8350,Gyeonggi,Basic,Normal,0,14.7,6200
2018,79.76169305341932,95.41598240061252,73.30471388880271,68.6103458745797,7530,Gyeonggi,Basic,Normal,0,11.8,5800
2015,72.92580278390885,59.386179099208626,81.61907857510246,73.61708472721475,5580,Seoul,Ganjjajang,Franchise,0,7.0,6900
2005,47.22304952093084,53.29735865378787,58.89459428554418,65.2836252244014,3100,Busan,Basic,Normal,1,12.2,1800
2003,41.05755515850247,46.700243508907896,45.59054727943743,38.320337423120904,2510,Seoul,Ganjjajang,Normal,1,6.7,3600
1985,19.138004561266733,18.544006751827496,21.505618709730896,23.554007151425544,400,Seoul,Basic,Normal,0,4.9,1450
1978,14.462978382168275,13.177789982066752,14.408601275670872,10.222806611584868,302,Incheon,Basic,Normal,0,3.7,300
2020,93.55666807943918,107.42224539742112,106.36419732928776,,8590,Incheon,Ganjjajang,Franchise,1,11.9,8100
2011,63.813547722607154,53.38935043482758,72.85570222350306,,4320,Seoul,Ganjjajang,Franchise,0,13.9,5900
2008,51.32191776077805,51.16138864548513,59.480909638597964,53.90461024788964,4000,Gwangju,Basic,Normal,0,8.7,2350
2012,61.623569628328255,49.79153667163676,60.802979001510764,71.72884615777643,4580,Busan,Ganjjajang,Normal,1,6.7,4300
2016,74.53287219303593,84.27189781668113,78.82192014191317,70.79325352996342,6030,Busan,Ganjjajang,Franchise,0,13.7,5950
1970,9.925257797246134,10.455061689895192,12.142782776992226,11.058867404564477,207,Busan,Basic,Normal,0,1.4,150
2020,91.14881204863352,91.64576903662247,83.24911468791367,107.32416474353694,8590,Gwangju,Basic,Premium,1,5.9,8800
1972,10.626845249085418,10.247434940032827,11.795136686650988,12.088855284902872,222,Seoul,Basic,Franchise,1,7.3,2150
1971,10.652027537523653,9.907887499873976,13.68641268122466,13.997399132197854,222,Busan,Ganjjajang,Normal,0,1.5,1150
1998,34.920995178184064,31.900265557819267,44.65933675882283,26.499468102706114,1525,Daegu,Basic,Premium,0,9.9,4050
1988,21.336369435918503,21.082276891203076,24.766348895165105,31.067918066310224,462,Incheon,Basic,Normal,0,9.2,600
2003,42.74359536592531,35.99724745347024,,33.43434560881662,2510,Busan,Ganjjajang,Franchise,0,3.2,3600
2014,72.19975456632415,67.78536642650435,86.06908597691555,60.85988436233957,5210,Daegu,Basic,Franchise,1,4.7,4600
1982,17.234614963428573,20.348332630432918,15.60073603728999,14.982754202391618,360,Seoul,Samseon,Normal,0,0.4,3400
1988,22.71422962933331,20.65931175674728,27.93435233688093,25.651174782835625,462,Busan,Basic,Normal,0,9.2,600
2017,75.4308233085055,78.56680688123912,95.60202198013702,107.04763735039941,6470,Busan,Ganjjajang,Normal,1,7.9,5350
2015,70.3450386826581,57.12946781870021,67.94013381145092,65.3278755673576,5580,Gwangju,Ganjjajang,Normal,1,1.2,4850
2010,56.40735597691756,59.08550355815943,59.07457203856994,44.36054293699221,4110,Seoul,Basic,Franchise,0,10.5,4800
2015,70.42414371952164,78.61889822572869,69.51119211345691,76.52879278745546,5580,Seoul,Ganjjajang,Franchise,1,4.3,7000
2018,85.50964237019411,74.56146903382597,93.7168955420675,120.81656045878165,7530,Busan,Basic,Franchise,1,8.2,5750
1983,17.404628186686946,17.04803586232921,17.40379233210479,16.948273133166335,364,Incheon,Ganjjajang,Normal,0,4.2,1400
1978,14.25188197350624,17.070320991521253,15.27526609188323,11.266374867836781,298,Gyeonggi,Ganjjajang,Normal,0,11.7,1800
